id_nilai,nim,kode_matakuliah,nilai_angka,nilai_huruf
4912,240004969,MK07,88.57,C
4913,240004560,MK04,76.28,B
4914,240000031,MK01,90.6,C
4915,240000509,MK04,71.37,A
4916,240000896,MK05,61.93,C
4917,240002488,MK02,60.39,A
4918,240004490,MK09,79.21,C
4919,240004349,MK02,99.33,C
4920,240002059,MK07,78.51,B+
4921,240004229,MK06,71.26,B
4922,240002219,MK03,84.66,C
4923,240000033,MK01,67.58,C
4924,240001445,MK07,85.83,C
4925,240003827,MK02,96.39,B+
4926,240003502,MK08,99.4,B
4927,240004201,MK06,85.26,B+
4928,240002656,MK09,85.35,B
4929,240004608,MK01,69.57,C
4930,240002441,MK09,70.32,B+
4931,240002659,MK08,80.56,B+
4932,240004162,MK08,95.64,C
4933,240004615,MK06,90.89,C
4934,240000599,MK02,65.21,B+
4935,240000197,MK05,89.11,C
4936,240002122,MK07,89.98,A
4937,240001843,MK09,98.24,B
4938,240002155,MK08,84.53,B
4939,240001086,MK05,82.96,B+
4940,240003301,MK01,73.29,C
4941,240003647,MK03,71.65,B
4942,240003622,MK03,97.22,B+
4943,240003142,MK09,66.99,C
4944,240004210,MK08,80.16,C
4945,240001830,MK02,98.84,A
4946,240004936,MK01,99.7,B+
4947,240000586,MK08,96.74,C
4948,240002946,MK10,87.74,A
4949,240003624,MK10,82.22,A
4950,240000667,MK04,88.28,B+
4951,240004873,MK08,85.3,C
4952,240000890,MK06,77.04,B
4953,240001208,MK08,60.59,C
4954,240000998,MK03,67.25,C
4955,240003067,MK09,82.14,B
4956,240000210,MK07,70.16,B
4957,240004077,MK10,96.23,B
4958,240002466,MK08,89.05,B+
4959,240000053,MK09,76.04,A
4960,240004827,MK09,63.06,A
4961,240003701,MK05,85.86,A
4962,240000708,MK07,79.86,C
4963,240001166,MK04,73.37,B
4964,240003079,MK06,76.17,B+
4965,240004905,MK02,65.26,B+
4966,240000664,MK03,74.41,B+
4967,240002443,MK09,97.18,B
4968,240003953,MK03,93.42,C
4969,240002977,MK10,85.66,A
4970,240001848,MK10,66.51,C
4971,240001232,MK01,67.95,C
4972,240004377,MK03,61.79,B+
4973,240004903,MK04,84.01,B+
4974,240003475,MK10,75.86,B+
4975,240003534,MK05,82.75,A
4976,240000575,MK06,72.14,A
4977,240000996,MK10,92.5,B
4978,240004584,MK03,67.57,B+
4979,240002170,MK08,96.89,A
4980,240000028,MK04,93.54,B
4981,240002017,MK03,97.27,B+
4982,240004135,MK09,70.22,B
4983,240004637,MK05,97.83,C
4984,240000117,MK02,88.08,B
4985,240004864,MK10,95.93,B+
4986,240002343,MK09,86.55,B
4987,240000219,MK07,86.06,A
4988,240000148,MK08,60.3,B
4989,240000512,MK10,65.79,C
4990,240002224,MK01,93.8,A
4991,240003792,MK06,89.89,B+
4992,240002621,MK05,70.15,C
4993,240004718,MK10,81.84,A
4994,240002161,MK08,86.23,B+
4995,240002594,MK03,70.11,B
4996,240000116,MK09,73.37,C
4997,240002911,MK04,98.21,B+
4998,240000828,MK06,66.05,C
4999,240002810,MK05,83.1,C
5000,240001440,MK02,91.82,B
